"";"X";"Beam";"src_fil";"int_build";"beam_pair";"l2b_quality_flag1";"PAI";"cover";"FHD";"pai_z1";"pai_z2";"pai_z3";"pai_z4";"pai_z5";"pai_z6";"pai_z7";"pai_z8";"pavd_z1";"pavd_z2";"pavd_z3";"pavd_z4";"pavd_z5";"pavd_z6";"pavd_z7";"pavd_z8";"cover_z1";"cover_z2";"cover_z3";"cover_z4";"cover_z5";"cover_z6";"cover_z7";"cover_z8";"is_bajo"
"73";73;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;1,29019248485565;0,475359708070755;2,48130393028259;1,29019248485565;0,942448735237122;0,28100061416626;0;0;0;0;0;0,0695487558841705;0,100919187068939;0,0942448750138283;0,0281000602990389;0;0;0;0;0,475359708070755;0,37574565410614;0,131074741482735;0;0;0;0;0;0
"74";74;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"75";75;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;1,8558429479599;0,604576289653778;2,51877522468567;1,8558429479599;1,27177536487579;0,29336604475975;0;0;0;0;0;0,116813518106937;0,156247690320015;0,127177536487579;0,0293366052210331;0;0;0;0;0,604576289653778;0,470507115125656;0,136430323123932;0;0;0;0;0;0
"76";76;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;1,99147439002991;0,630494832992554;2,35433530807495;1,99147439002991;1,25177896022797;0,137806221842766;0;0;0;0;0;0,147939085960388;0,185366824269295;0,125177904963493;0,0137806218117476;0;0;0;0;0,630494832992554;0,465187549591064;0,0665824189782143;0;0;0;0;0;0
"77";77;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;1,90647566318512;0,614458203315735;2,53980612754822;1,90647566318512;1,38888013362885;0,461981296539307;0;0;0;0;0;0,103519096970558;0,144449427723885;0,138888016343117;0,0461981296539307;0;0;0;0;0,614458203315735;0,500614285469055;0,206248387694359;0;0;0;0;0;0
"78";78;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,48611772060394;0,524308025836945;2,55011796951294;1,48611772060394;1,09009003639221;0,34016740322113;0;0;0;0;0;0,0792055353522301;0,114595033228397;0,109009005129337;0,034016739577055;0;0;0;0;0,524308025836945;0,420162826776505;0,156403124332428;0;0;0;0;0;0
"79";79;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;1,51178967952728;0,530373573303223;2,13965797424316;1,51178967952728;0,639779269695282;0;0;0;0;0;0;0,174402073025703;0,151178956031799;0,0639779269695282;0;0;0;0;0;0,530373573303223;0,273762255907059;0;0;0;0;0;0;1
"80";80;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;1,22175014019012;0,457098513841629;2,21706295013428;1,22175014019012;0,614645719528198;0,0197299309074879;0;0;0;0;0;0,121420882642269;0,120202019810677;0,0614645704627037;0,00197299313731492;0;0;0;0;0,457098513841629;0,26457890868187;0,00981645658612251;0;0;0;0;0;1
"81";81;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,5114187002182;0,530286490917206;2,25939631462097;1,5114187002182;0,785126090049744;0,0296598989516497;0;0;0;0;0;0,145258516073227;0,14817588031292;0,0785126090049744;0,00296598998829722;0;0;0;0;0,530286490917206;0,324663937091827;0,0147205051034689;0;0;0;0;0;0
"82";82;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1
"83";83;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1
"84";84;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1
"85";85;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;1,18831467628479;0,447947710752487;2,19606471061707;1,18831467628479;0,62176525592804;0;0;0;0;0;0;0,113309897482395;0,118831470608711;0,062176525592804;0;0;0;0;0;0,447947710752487;0,267191976308823;0;0;0;0;0;0;0
"86";86;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;1,34433650970459;0,489369571208954;2,20789408683777;1,34433650970459;0,599594116210938;0,0260494723916054;0;0;0;0;0;0,148948490619659;0,131828710436821;0,0599594116210938;0,00260494719259441;0;0;0;0;0,489369571208954;0,259023815393448;0,0129402643069625;0;0;0;0;0;1
"87";87;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;1,62623429298401;0,556486010551453;2,45500540733337;1,62623429298401;1,0593523979187;0,223089247941971;0;0;0;0;0;0,113376386463642;0,140314504504204;0,105935230851173;0,0223089251667261;0;0;0;0;0,556486010551453;0,411183893680573;0,105547331273556;0;0;0;0;0;0
"88";88;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"89";89;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"90";90;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"91";91;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;1,84963071346283;0,603346526622772;2,53991889953613;1,84963071346283;1,24914109706879;0,367829859256744;0;0;0;0;0;0,120097935199738;0,148180082440376;0,124914102256298;0,0367829836905003;0;0;0;0;0,603346526622772;0,464481800794601;0,167990326881409;0;0;0;0;0;0
"92";92;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;1,47829210758209;0,522443473339081;2,36318016052246;1,47829210758209;1,20111405849457;0,219437390565872;0;0;0;0;0;0,055435586720705;0,125885471701622;0,120111413300037;0,0219437386840582;0;0;0;0;0,522443473339081;0,451468795537949;0,103912673890591;0;0;0;0;0;0
"93";93;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;1,78496384620667;0,590315818786621;2,42453813552856;1,78496384620667;1,20047843456268;0,192468777298927;0;0;0;0;0;0,116897068917751;0,159249499440193;0,120047844946384;0,0192468781024218;0;0;0;0;0,590315818786621;0,451294481754303;0,0917479917407036;0;0;0;0;0;0
"94";94;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"95";95;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;1,77481544017792;0,588232338428497;2,47717833518982;1,77481544017792;1,21906459331512;0,236399665474892;0;0;0;0;0;0,111150167882442;0,153841570019722;0,121906459331512;0,0236399658024311;0;0;0;0;0,588232338428497;0,456369131803513;0,111480183899403;0;0;0;0;0;0
"96";96;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,49341213703156;0,52603942155838;2,39012575149536;1,49341213703156;1,01015412807465;0,187269076704979;0;0;0;0;0;0,0966516137123108;0,130614310503006;0,101015411317348;0,0187269076704979;0;0;0;0;0,52603942155838;0,396521985530853;0,0893836542963982;0;0;0;0;0;0
"97";97;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,52015089988708;0,532332360744476;2,5131208896637;1,52015089988708;0,99377053976059;0,251946985721588;0;0;0;0;0;0,105276077985764;0,126820400357246;0,0993770584464073;0,0251946970820427;0;0;0;0;0,532332360744476;0,391558796167374;0,11836027354002;0;0;0;0;0;0
"98";98;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,37624871730804;0,497450977563858;2,3060736656189;1,37624871730804;0,888933956623077;0,0975566431879997;0;0;0;0;0;0,0974629521369934;0,127869203686714;0,0888933911919594;0,00975566450506449;0;0;0;0;0,497450977563858;0,358818829059601;0,0476075299084187;0;0;0;0;0;0
"99";99;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;1,24521136283875;0,463428735733032;2,395676612854;1,24521136283875;0,891163349151611;0,142565816640854;0;0;0;0;0;0,0708096027374268;0,110264554619789;0,0891163349151611;0,0142565816640854;0;0;0;0;0,463428735733032;0,359533041715622;0,0688010901212692;0;0;0;0;0;0
"100";100;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;1,75224339962006;0,583560168743134;2,54997253417969;1,75224339962006;1,01680755615234;0,258297979831696;0;0;0;0;0;0,147087171673775;0,149394541978836;0,101680755615234;0,0258297994732857;0;0;0;0;0,583560168743134;0,398525983095169;0,12115540355444;0;0;0;0;0;0
"101";101;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,2083078622818;0,453437954187393;2,36230683326721;1,2083078622818;0,664078950881958;0,0814711228013039;0;0;0;0;0;0,108845800161362;0,112683683633804;0,0664078891277313;0,00814711209386587;0;0;0;0;0,453437954187393;0,28253185749054;0,0399168506264687;0;0;0;0;0;0
"102";102;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;1,01287078857422;0,397341072559357;2,08822727203369;1,01287078857422;0,406689792871475;0;0;0;0;0;0;0,121236197650433;0,101287081837654;0,0406689792871475;0;0;0;0;0;0,397341072559357;0,183999508619308;0;0;0;0;0;0;1
"103";103;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;1,10777759552002;0,425267398357391;2,07263517379761;1,10777759552002;0,495402365922928;0;0;0;0;0;0;0,122475042939186;0,110777758061886;0,0495402365922928;0;0;0;0;0;0,425267398357391;0,219401463866234;0;0;0;0;0;0;1
"104";104;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;0,860121071338654;0,34951588511467;2,09822821617126;0,860121071338654;0,35444763302803;0;0;0;0;0;0;0,101134687662125;0,0860121101140976;0,0354447662830353;0;0;0;0;0;0,34951588511467;0,16240482032299;0;0;0;0;0;0;1
"105";105;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"106";106;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;1,12519550323486;0,430250227451324;2,41731524467468;1,12519550323486;0,692291557788849;0,116769783198833;0;0;0;0;0;0,0865807980298996;0,100842572748661;0,0692291557788849;0,0116769783198833;0;0;0;0;0,430250227451324;0,292580783367157;0,0567128472030163;0;0;0;0;0;0
"107";107;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;1,37221932411194;0,496437668800354;2,53816628456116;1,37221932411194;0,968956112861633;0,279769241809845;0;0;0;0;0;0,0806526318192482;0,109245002269745;0,0968956127762794;0,0279769245535135;0;0;0;0;0,496437668800354;0,383963704109192;0,130539610981941;0;0;0;0;0;0
"108";108;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;1,22523629665375;0,458043813705444;2,59626698493958;1,22523629665375;0,872782588005066;0,27501717209816;0;0;0;0;0;0,070490725338459;0,0950219109654427;0,0872782617807388;0,027501717209816;0;0;0;0;0,458043813705444;0,35362046957016;0,128471344709396;0;0;0;0;0;0
"109";109;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;1,28809547424316;0,474809408187866;2,46930408477783;1,28809547424316;1,02336239814758;0,303539395332336;0;0;0;0;0;0,0529466085135937;0,0984556004405022;0,10233623534441;0,0303539410233498;0;0;0;0;0,474809408187866;0,400493770837784;0,14081172645092;0;0;0;0;0;0
"110";110;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;1,10677301883698;0,424978703260422;2,46309900283813;1,10677301883698;0,868161141872406;0,258383959531784;0;0;0;0;0;0,0477223880589008;0,0848389118909836;0,0868161097168922;0,0258383937180042;0;0;0;0;0,424978703260422;0,352125316858292;0,121193177998066;0;0;0;0;0;0
"111";111;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;1,33375191688538;0,48666051030159;2,47480058670044;1,33375191688538;1,06204915046692;0,361256092786789;0;0;0;0;0;0,0543405301868916;0,0972495749592781;0,10620491951704;0,0361256115138531;0;0;0;0;0,48666051030159;0,411977231502533;0,165251225233078;0;0;0;0;0;0
"112";112;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,06913220882416;0,414055734872818;2,30085325241089;1,06913220882416;0,648948192596436;0,0434215664863586;0;0;0;0;0;0,0840368047356606;0,102571070194244;0,064894825220108;0,00434215692803264;0;0;0;0;0,414055734872818;0,277083814144135;0,0214767530560493;0;0;0;0;0;0
"113";113;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;0,985586702823639;0,389064341783524;2,19100666046143;0,985586702823639;0,50479519367218;0,00946252606809139;0;0;0;0;0;0,0961583033204079;0,0976124182343483;0,0504795163869858;0,000946252606809139;0;0;0;0;0,389064341783524;0,22305865585804;0,00472008623182774;0;0;0;0;0;1
"114";114;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;1,01114809513092;0,396821826696396;2,16429877281189;1,01114809513092;0,433680772781372;0;0;0;0;0;0;0,115493468940258;0,101114809513092;0,0433680787682533;0;0;0;0;0;0,396821826696396;0,194937348365784;0;0;0;0;0;0;1
"115";115;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;0,81680965423584;0,335277110338211;2,10362339019775;0,81680965423584;0,368945747613907;0;0;0;0;0;0;0,0895727798342705;0,0816809684038162;0,0368945747613907;0;0;0;0;0;0,335277110338211;0,168454393744469;0;0;0;0;0;0;1
"116";116;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;1,08681797981262;0,419213563203812;2,15523219108582;1,08681797981262;0,515104234218597;0;0;0;0;0;0;0,114342741668224;0,108681797981262;0,0515104234218597;0;0;0;0;0;0,419213563203812;0,22705289721489;0;0;0;0;0;0;1
"117";117;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,41117453575134;0,506148993968964;2,46965837478638;1,41117453575134;1,02789545059204;0,223425254225731;0;0;0;0;0;0,076655812561512;0,118774928152561;0,102789543569088;0,0223425254225731;0;0;0;0;0,506148993968964;0,40185084939003;0,105697587132454;0;0;0;0;0;0
"118";118;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,35128152370453;0,49113929271698;2,52634239196777;1,35128152370453;0,943128645420074;0,262553513050079;0;0;0;0;0;0,081630565226078;0,108872793614864;0,0943128615617752;0,026255352422595;0;0;0;0;0,49113929271698;0,375957816839218;0,123023338615894;0;0;0;0;0;0
"119";119;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;1,23919105529785;0,461811423301697;2,45822358131409;1,23919105529785;0,811700284481049;0,155955910682678;0;0;0;0;0;0,0854981541633606;0,108323514461517;0,0811700224876404;0,0155955916270614;0;0;0;0;0,461811423301697;0,333576947450638;0,075014591217041;0;0;0;0;0;0
"120";120;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;0,964237749576569;0,382508844137192;2,21127319335938;0,964237749576569;0,490792602300644;0,00979379657655954;0;0;0;0;0;0,0946890264749527;0,0954443961381912;0,0490792617201805;0,000979379750788212;0;0;0;0;0,382508844137192;0,217600300908089;0,0048849256709218;0;0;0;0;0;0
"121";121;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;1,30193471908569;0,478430300951004;2,37109518051147;1,30193471908569;0,868911266326904;0,139632791280746;0;0;0;0;0;0,0866046771407127;0,116230189800262;0,0868911296129227;0,0139632783830166;0;0;0;0;0,478430300951004;0,352368235588074;0,0674344897270203;0;0;0;0;0;0
"122";122;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;1,68685507774353;0,569723963737488;2,52242493629456;1,68685507774353;1,1016229391098;0,327410340309143;0;0;0;0;0;0,117046438157558;0,135944470763206;0,110162295401096;0,0327410325407982;0;0;0;0;0,569723963737488;0,423496305942535;0,15100522339344;0;0;0;0;0;0
"123";123;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;1,25324976444244;0,465580642223358;2,41537976264954;1,25324976444244;0,705136299133301;0,111064225435257;0;0;0;0;0;0,109622694551945;0,114218555390835;0,0705136358737946;0,0111064221709967;0;0;0;0;0,465580642223358;0,297109156847;0,0540180467069149;0;0;0;0;0;0
"124";124;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;1,13374531269073;0,432680279016495;2,63591027259827;1,13374531269073;0,804372906684875;0,331945300102234;0;0;0;0;0;0,0658744871616364;0,0801800042390823;0,0804372951388359;0,0331945307552814;0;0;0;0;0,432680279016495;0,331131160259247;0,152928054332733;0;0;0;0;0;0
"125";125;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;1,29166495800018;0,475745737552643;2,63190913200378;1,29166495800018;0,853055596351624;0,327728003263474;0,0102578327059746;0;0;0;0;0,0877218768000603;0,0963936969637871;0,0842797756195068;0,0327728018164635;0,00102578324731439;0;0;0;0,475745737552643;0,347214102745056;0,151140064001083;0,00511578330770135;0;0;0;0;0
"126";126;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;1,35216999053955;0,491365253925323;2,6741669178009;1,35216999053955;1,0430656671524;0,546050786972046;0,0238240901380777;0;0;0;0;0,0618208535015583;0,0806119218468666;0,101924158632755;0,0546050779521465;0,0023824090603739;0;0;0;0,491365253925323;0,4063700735569;0,238920107483864;0,011841363273561;0;0;0;0;0
"127";127;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;0,911081433296204;0,365879118442535;2,42166638374329;0,911081433296204;0,764367520809174;0,170461431145668;0;0;0;0;0;0,0293427836149931;0,0740620046854019;0,0764367580413818;0,0170461423695087;0;0;0;0;0,365879118442535;0,317618638277054;0,0816988945007324;0;0;0;0;0;0
"128";128;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,08599579334259;0,418974816799164;2,03814101219177;1,08599579334259;0,347954899072647;0;0;0;0;0;0;0,147608190774918;0,108599588274956;0,0347954891622066;0;0;0;0;0;0,418974816799164;0,159681364893913;0;0;0;0;0;0;1
"129";129;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;1,14782285690308;0,43665885925293;2,10611367225647;1,14782285690308;0,400170147418976;0;0;0;0;0;0;0,149530544877052;0,114782281219959;0,0400170162320137;0;0;0;0;0;0,43665885925293;0,181335270404816;0;0;0;0;0;0;1
"130";130;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;0,904113471508026;0,363666236400604;1,9868677854538;0,904113471508026;0,294710606336594;0;0;0;0;0;0;0,121880568563938;0,0904113426804543;0,0294710621237755;0;0;0;0;0;0,363666236400604;0,137010678648949;0;0;0;0;0;0;1
"131";131;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;1,08153545856476;0,417677760124207;2,03717136383057;1,08153545856476;0,365935355424881;0;0;0;0;0;0;0,143120035529137;0,10815355181694;0,036593534052372;0;0;0;0;0;0,417677760124207;0,167201861739159;0;0;0;0;0;0;1
"132";132;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,30018723011017;0,477974504232407;2,39016389846802;1,30018723011017;0,920363068580627;0,152637585997581;0;0;0;0;0;0,0759648457169533;0,114754967391491;0,0920363068580627;0,0152637576684356;0;0;0;0;0,477974504232407;0,368814766407013;0,0734786316752434;0;0;0;0;0;0
"133";133;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,50719499588013;0,529293715953827;2,51153635978699;1,50719499588013;1,18383419513702;0,369176298379898;0;0;0;0;0;0,0646721720695496;0,113801874220371;0,118383422493935;0,0369176305830479;0;0;0;0;0,529293715953827;0,446709781885147;0,168550238013268;0;0;0;0;0;0
"134";134;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;1,51249313354492;0,53053867816925;2,51287865638733;1,51249313354492;1,03959035873413;0,216624394059181;0;0;0;0;0;0,0945805683732033;0,12958687543869;0,103959031403065;0,0216624401509762;0;0;0;0;0,53053867816925;0,405337810516357;0,102651469409466;0;0;0;0;0;0
"135";135;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;1,44557666778564;0,514569282531738;2,41819405555725;1,44557666778564;0,995172142982483;0,179151564836502;0;0;0;0;0;0,0900809019804001;0,126642510294914;0,0995172187685966;0,0179151557385921;0;0;0;0;0,514569282531738;0,39198499917984;0,0856802463531494;0;0;0;0;0;0
"136";136;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;1,21455705165863;0,455142766237259;2,43821263313293;1,21455705165863;0,824953854084015;0,167378231883049;0;0;0;0;0;0,0779206529259682;0,104717887938023;0,0824953839182854;0,0167378224432468;0;0;0;0;0,455142766237259;0,33797812461853;0,080282174050808;0;0;0;0;0;0
"137";137;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,49633026123047;0,526730298995972;2,24366164207458;1,49633026123047;0,844191610813141;0,0476070009171963;0;0;0;0;0;0,130427733063698;0,144872322678566;0,0844191610813141;0,00476070027798414;0;0;0;0;0,526730298995972;0,344314843416214;0,023522375151515;0;0;0;0;0;0
"138";138;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,46194875240326;0,518525958061218;2,44830989837646;1,46194875240326;0,985909521579742;0,214883387088776;0;0;0;0;0;0,0952078476548195;0,124706536531448;0,0985909551382065;0,0214883387088776;0;0;0;0;0,518525958061218;0,389162927865982;0,101870000362396;0;0;0;0;0;0
"139";139;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;1,15229618549347;0,437917232513428;2,21143221855164;1,15229618549347;0,727730274200439;0,0110789407044649;0;0;0;0;0;0,0849131792783737;0,114121720194817;0,0727730244398117;0,00110789411701262;0;0;0;0;0,437917232513428;0,305004328489304;0,00552415242418647;0;0;0;0;0;0
"140";140;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,09202015399933;0,420722037553787;2,14543104171753;1,09202015399933;0,479416996240616;0;0;0;0;0;0;0,122520633041859;0,109202012419701;0,0479416996240616;0;0;0;0;0;0,420722037553787;0,213137745857239;0;0;0;0;0;0;1
"141";141;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;1,55609285831451;0,540659785270691;2,50842261314392;1,55609285831451;1,19871926307678;0,326676696538925;0;0;0;0;0;0,0714747235178947;0,122941620647907;0,11987192928791;0,0326676703989506;0;0;0;0;0,540659785270691;0,450811713933945;0,150693744421005;0;0;0;0;0;0
"142";142;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"143";143;"BEAM0000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,66375911235809;0,564727663993835;2,5604727268219;1,66375911235809;1,10173678398132;0,376984864473343;0;0;0;0;0;0,112404465675354;0,128677427768707;0,110173672437668;0,0376984849572182;0;0;0;0;0,564727663993835;0,423529088497162;0,171789988875389;0;0;0;0;0;0
